method,method_label,eps,stream,diag_magnitude
Learned,Learned Basis,-0.15000000000000002,17,0.9821006059646606
Learned,Learned Basis,-0.15000000000000002,18,0.982016921043396
Learned,Learned Basis,-0.15000000000000002,19,0.9815015196800232
Learned,Learned Basis,-0.15000000000000002,20,0.9796971678733826
Learned,Learned Basis,-0.15000000000000002,21,0.9786197543144226
Learned,Learned Basis,-0.15000000000000002,22,0.9704149961471558
Learned,Learned Basis,-0.15000000000000002,23,0.9585756063461304
Learned,Learned Basis,-0.15000000000000002,24,0.9612554907798767
Learned,Learned Basis,-0.15000000000000002,25,0.9600098133087158
Learned,Learned Basis,-0.15000000000000002,26,0.9627707600593567
Learned,Learned Basis,-0.15000000000000002,27,0.967826783657074
Learned,Learned Basis,-0.15000000000000002,28,0.961539626121521
Learned,Learned Basis,-0.15000000000000002,29,0.9624508023262024
Learned,Learned Basis,-0.15000000000000002,30,0.9700109362602234
Learned,Learned Basis,-0.15000000000000002,31,0.9707931876182556
Learned,Learned Basis,-0.15000000000000002,32,0.968377411365509
Learned,Learned Basis,-0.15000000000000002,33,0.9736243486404419
Learned,Learned Basis,-0.15000000000000002,34,0.972068727016449
Learned,Learned Basis,-0.15000000000000002,35,0.9763658046722412
Learned,Learned Basis,-0.15000000000000002,36,0.9736446738243103
Learned,Learned Basis,-0.15000000000000002,37,0.9754517674446106
Learned,Learned Basis,-0.15000000000000002,38,0.9760223627090454
Learned,Learned Basis,-0.15000000000000002,39,0.977285623550415
Learned,Learned Basis,-0.15000000000000002,40,0.9748440980911255
Learned,Learned Basis,-0.15000000000000002,41,0.977091908454895
Learned,Learned Basis,-0.15000000000000002,42,0.9776721596717834
Learned,Learned Basis,-0.15000000000000002,43,0.9770774841308594
Learned,Learned Basis,-0.15000000000000002,44,0.9776301383972168
Learned,Learned Basis,-0.14,0,0.9799947142601013
Learned,Learned Basis,-0.14,1,0.9818295240402222
Learned,Learned Basis,-0.14,2,0.9779604077339172
Learned,Learned Basis,-0.14,3,0.9815171360969543
Learned,Learned Basis,-0.14,4,0.9814949035644531
Learned,Learned Basis,-0.14,5,0.9792954325675964
Learned,Learned Basis,-0.14,6,0.9781889915466309
Learned,Learned Basis,-0.14,7,0.9811011552810669
Learned,Learned Basis,-0.14,8,0.980418860912323
Learned,Learned Basis,-0.14,9,0.9794186353683472
Learned,Learned Basis,-0.14,10,0.9813635945320129
Learned,Learned Basis,-0.14,11,0.9810786247253418
Learned,Learned Basis,-0.14,12,0.9809176325798035
Learned,Learned Basis,-0.14,13,0.981952965259552
Learned,Learned Basis,-0.14,14,0.9798856973648071
Learned,Learned Basis,-0.14,15,0.9860825538635254
Learned,Learned Basis,-0.14,16,0.9800471067428589
Learned,Learned Basis,-0.14,17,0.9822679758071899
Learned,Learned Basis,-0.14,18,0.9821974635124207
Learned,Learned Basis,-0.14,19,0.9817076325416565
Learned,Learned Basis,-0.14,20,0.9799638390541077
Learned,Learned Basis,-0.14,21,0.9791089296340942
Learned,Learned Basis,-0.14,22,0.9716508984565735
Learned,Learned Basis,-0.14,23,0.9614778757095337
Learned,Learned Basis,-0.14,24,0.9640303254127502
Learned,Learned Basis,-0.14,25,0.9628552198410034
Learned,Learned Basis,-0.14,26,0.9645360708236694
Learned,Learned Basis,-0.14,27,0.968380868434906
Learned,Learned Basis,-0.14,28,0.9630146622657776
Learned,Learned Basis,-0.14,29,0.963765561580658
Learned,Learned Basis,-0.14,30,0.9704633951187134
Learned,Learned Basis,-0.14,31,0.9710845947265625
Learned,Learned Basis,-0.14,32,0.9686834812164307
Learned,Learned Basis,-0.14,33,0.9740390181541443
Learned,Learned Basis,-0.14,34,0.9722946286201477
Learned,Learned Basis,-0.14,35,0.9765447378158569
Learned,Learned Basis,-0.14,36,0.9738245606422424
Learned,Learned Basis,-0.14,37,0.9756452441215515
Learned,Learned Basis,-0.14,38,0.9761796593666077
Learned,Learned Basis,-0.14,39,0.9774343967437744
Learned,Learned Basis,-0.14,40,0.9750015139579773
Learned,Learned Basis,-0.14,41,0.9772303700447083
Learned,Learned Basis,-0.14,42,0.9777864813804626
Learned,Learned Basis,-0.14,43,0.9772013425827026
Learned,Learned Basis,-0.14,44,0.9777457118034363
Learned,Learned Basis,-0.13,0,0.9801008701324463
Learned,Learned Basis,-0.13,1,0.981924831867218
Learned,Learned Basis,-0.13,2,0.9780662059783936
Learned,Learned Basis,-0.13,3,0.9816179871559143
Learned,Learned Basis,-0.13,4,0.981602132320404
Learned,Learned Basis,-0.13,5,0.9793861508369446
Learned,Learned Basis,-0.13,6,0.978286862373352
Learned,Learned Basis,-0.13,7,0.9812001585960388
Learned,Learned Basis,-0.13,8,0.9805086851119995
Learned,Learned Basis,-0.13,9,0.979512631893158
Learned,Learned Basis,-0.13,10,0.9814673066139221
Learned,Learned Basis,-0.13,11,0.9811847805976868
