stage,global_epoch,stage_epoch,modulation,N,M,train_ebn0_db,eval_ebn0_db,cfo_span,train_total,train_L0,train_Loff,train_Ldiag,train_LV,train_Lsym,train_Lnn,train_Lspec,val_total,val_L0,val_Loff,val_Ldiag,val_LV,val_Lsym,val_Lnn,val_Lspec,clean_offdiag_leakage,rx_fro_norm_sq,elapsed_s
Stage C,1750,400,16QAM,45,64,15.0,12.0,0.1,0.05619654431939125,0.0008232969557866454,0.0005632646498270333,0.0035199718549847603,43.339481353759766,0.025974182412028313,8.658489969093353e-05,0.0,0.07739772647619247,0.0008091465570032597,0.0005540026468224823,0.00351779256016016,43.3408317565918,0.0429563894867897,8.261024777311832e-05,0.0,0.0003800341801252216,43.3408317565918,5.275335457990877
Stage C,1775,425,16QAM,45,64,15.0,12.0,0.1,0.058982543647289276,0.0008483225246891379,0.0005852589383721352,0.003517532255500555,43.327491760253906,0.028172941878437996,8.582296140957624e-05,0.0,0.07603941857814789,0.0008521921699866652,0.0005834663170389831,0.003517487086355686,43.31684494018555,0.04182051494717598,8.626357157481834e-05,0.0,0.0004139802185818553,43.31684494018555,5.3551354999653995
Stage C,1800,450,16QAM,45,64,15.0,12.0,0.1,0.057324331253767014,0.0008535651140846312,0.0005648235091939569,0.003519364632666111,43.30470275878906,0.02686741016805172,8.392930612899363e-05,0.0,0.07563850283622742,0.000859249325003475,0.0005648669321089983,0.003519318765029311,43.299530029296875,0.04151644557714462,8.370109571842477e-05,0.0,0.00039619451854377985,43.299530029296875,5.43252804200165
Stage C,1825,475,16QAM,45,64,15.0,12.0,0.1,0.0571599043905735,0.0008613684331066906,0.0005660848692059517,0.0035138519015163183,43.275062561035156,0.02673661708831787,8.932984201237559e-05,0.0,0.07678817212581635,0.0008550721686333418,0.0005602824385277927,0.0035136393271386623,43.27550506591797,0.0424494743347168,8.799693023320287e-05,0.0,0.0003943820483982563,43.27550506591797,5.509295874973759
Stage C,1850,500,16QAM,45,64,15.0,12.0,0.1,0.058115214109420776,0.0008663408225402236,0.0005592884263023734,0.003515200689435005,43.25694274902344,0.027514135465025902,8.330310811288655e-05,0.0,0.07777108997106552,0.0008580404100939631,0.0005550472997128963,0.0035149320028722286,43.26446533203125,0.04324627295136452,8.249369420809671e-05,0.0,0.00039146479684859514,43.26446533203125,5.587051457958296
Stage C,1875,525,16QAM,45,64,15.0,12.0,0.1,0.05708438903093338,0.0008465043501928449,0.0005639803130179644,0.003515783930197358,43.31946563720703,0.02668074704706669,7.890286360634491e-05,0.0,0.07613034546375275,0.0008324368973262608,0.0005607266793958843,0.0035154898650944233,43.331050872802734,0.041926972568035126,7.837826706236228e-05,0.0,0.00039844345883466303,43.331050872802734,5.664888291968964
Stage C,1900,550,16QAM,45,64,15.0,12.0,0.1,0.05658594146370888,0.0008266957011073828,0.000532484904397279,0.0035170044284313917,43.29531478881836,0.02632693015038967,8.23869340820238e-05,0.0,0.0769190862774849,0.0008295046864077449,0.000535248895175755,0.00351767148822546,43.30022430419922,0.04258783161640167,8.160799188772216e-05,0.0,0.0003756689256988466,43.30022430419922,5.74241233302746
Stage C,1925,575,16QAM,45,64,15.0,12.0,0.1,0.058084867894649506,0.0008563861483708024,0.0005667145596817136,0.003518567653372884,43.31085968017578,0.027470435947179794,8.328942931257188e-05,0.0,0.07581891119480133,0.0008539585396647453,0.0005666162469424307,0.003519410267472267,43.315853118896484,0.04165865108370781,8.205950143747032e-05,0.0,0.00041026450344361365,43.315853118896484,5.8198645419906825
Stage C,1950,600,16QAM,45,64,15.0,12.0,0.1,0.05875885486602783,0.0008599291322752833,0.000550733704585582,0.0035148565657436848,43.276302337646484,0.028034860268235207,8.078551036305726e-05,0.0,0.0761520266532898,0.0008534246007911861,0.0005515957600437105,0.00351363024674356,43.278629302978516,0.04195323586463928,8.077633538050577e-05,0.0,0.0003978486929554492,43.278629302978516,5.897430291981436
Stage C,1975,625,16QAM,45,64,15.0,12.0,0.1,0.058416835963726044,0.000869141542352736,0.0005656603025272489,0.0035120942629873753,43.28852081298828,0.02774229645729065,7.662843563593924e-05,0.0,0.07701825350522995,0.0008720310870558023,0.0005655740387737751,0.00351222837343812,43.287784576416016,0.042619675397872925,7.865038060117513e-05,0.0,0.0004133270704187453,43.287784576416016,5.974763000034727
Stage C,2000,650,16QAM,45,64,15.0,12.0,0.1,0.058815598487854004,0.0008107993053272367,0.0005369591526687145,0.003519528778269887,43.35354995727539,0.028098266571760178,8.037088991841301e-05,0.0,0.07623466849327087,0.0008232166292145848,0.000541443470865488,0.0035196426324546337,43.343841552734375,0.042025160044431686,7.931764412205666e-05,0.0,0.00039034729707054794,43.343841552734375,6.0527062920155
Stage C,2025,675,16QAM,45,64,15.0,12.0,0.1,0.059019338339567184,0.0008277128799818456,0.0005358263733796775,0.003516978584229946,43.30532455444336,0.028269490227103233,7.890966662671417e-05,0.0,0.0758020430803299,0.0008164416649378836,0.0005267747910693288,0.0035181345883756876,43.31788635253906,0.04170570522546768,7.924237434053794e-05,0.0,0.000377666117856279,43.31788635253906,6.130759250023402
Stage C,2050,700,16QAM,45,64,15.0,12.0,0.1,0.05697182938456535,0.0008502178825438023,0.0005448780138976872,0.003522701095789671,43.292964935302734,0.02661609835922718,7.320957956835628e-05,0.0,0.07649049162864685,0.0008528824546374381,0.0005483234417624772,0.0035233772359788418,43.29767608642578,0.04222273826599121,7.513262244174257e-05,0.0,0.0004032216384075582,43.29767608642578,6.208567332942039
Stage C,2075,725,16QAM,45,64,15.0,12.0,0.1,0.058351464569568634,0.0008261468610726297,0.0005307037499733269,0.0035192021168768406,43.30554962158203,0.02774159610271454,7.677759276703e-05,0.0,0.07647659629583359,0.0008401020313613117,0.0005381330847740173,0.003518044948577881,43.29349136352539,0.04223053529858589,7.63761272537522e-05,0.0,0.00039389735320582986,43.29349136352539,6.285679374937899
Stage C,2100,750,16QAM,45,64,15.0,12.0,0.1,0.05648311227560043,0.0008366213878616691,0.0005429813754744828,0.003520998638123274,43.32243728637695,0.026221144944429398,7.852552516851574e-05,0.0,0.07661104202270508,0.0008391822339035571,0.0005457369843497872,0.0035205292515456676,43.32377624511719,0.04231741651892662,8.030916069401428e-05,0.0,0.00040390281355939806,43.32377624511719,6.363712374935858
Stage C,2125,775,16QAM,45,64,15.0,12.0,0.1,0.05435340479016304,0.0008318397449329495,0.000533447484485805,0.0035162961576133966,43.309783935546875,0.024531209841370583,8.147838525474072e-05,0.0,0.07707599550485611,0.0008253682171925902,0.0005312674329616129,0.0035163466818630695,43.31714630126953,0.042714498937129974,7.986611308297142e-05,0.0,0.000391246285289526,43.31714630126953,6.440977624966763
Stage C,2150,800,16QAM,45,64,15.0,12.0,0.1,0.05783190578222275,0.0008327484829351306,0.0005343880620785058,0.0035260822623968124,43.3251953125,0.02731059305369854,7.515920151490718e-05,0.0,0.07611329853534698,0.0008362074149772525,0.000537620042450726,0.0035271181259304285,43.327877044677734,0.041930653154850006,7.372914114966989e-05,0.0,0.0004005061346106231,43.327877044677734,6.51887725002598
Stage C,2175,825,16QAM,45,64,15.0,12.0,0.1,0.05641826614737511,0.0008441064856015146,0.0005264690262265503,0.0035219890996813774,43.28369903564453,0.0261965524405241,7.167166040744632e-05,0.0,0.07705263793468475,0.000837943924125284,0.0005225730710662901,0.0035222810693085194,43.28813934326172,0.04270724207162857,7.477035978808999e-05,0.0,0.0003885666374117136,43.28813934326172,6.595994667033665
Stage C,2200,850,16QAM,45,64,15.0,12.0,0.1,0.05729785934090614,0.0008302152855321765,0.0005233281990513206,0.0035316902212798595,43.338462829589844,0.02688898704946041,7.316069968510419e-05,0.0,0.07690370827913284,0.0008446283754892647,0.0005321347853168845,0.003533028531819582,43.32782745361328,0.042558375746011734,7.484368688892573e-05,0.0,0.00040101641207002103,43.32782745361328,6.674101667013019
Stage C,2225,875,16QAM,45,64,15.0,12.0,0.1,0.05823621526360512,0.0008368811686523259,0.000512445461936295,0.003524269675835967,43.27764129638672,0.027671869844198227,6.827888864791021e-05,0.0,0.07643625140190125,0.0008393694879487157,0.0005142841255292296,0.0035219434648752213,43.273834228515625,0.0422297902405262,6.901711458340287e-05,0.0,0.0003842438745778054,43.273834228515625,6.751101625035517
Stage C,2250,900,16QAM,45,64,15.0,12.0,0.1,0.05709676444530487,0.0008267757948487997,0.0005117920809425414,0.003529955167323351,43.31537628173828,0.026751365512609482,7.007956446614116e-05,0.0,0.07636231184005737,0.0008427661960013211,0.000521735055372119,0.003530450165271759,43.31155776977539,0.04214510694146156,7.03093537595123e-05,0.0,0.00039451976772397757,43.31155776977539,6.828655167017132
Stage C,2275,925,16QAM,45,64,15.0,12.0,0.1,0.056773412972688675,0.0008302507339976728,0.0005103134899400175,0.0035262370947748423,43.31232452392578,0.026493603363633156,6.908454815857112e-05,0.0,0.07533105462789536,0.000816029089037329,0.0005025400896556675,0.0035250892397016287,43.320770263671875,0.041354093700647354,6.83839461999014e-05,0.0,0.0003766962036024779,43.320770263671875,6.906212750007398
Stage C,2300,950,16QAM,45,64,15.0,12.0,0.1,0.056290559470653534,0.0007893629954196513,0.00047098693903535604,0.00352436862885952,43.30061721801758,0.02617933601140976,6.221844523679465e-05,0.0,0.07567574828863144,0.000802492955699563,0.0004766883794218302,0.0035248780623078346,43.301719665527344,0.04167085513472557,6.393278454197571e-05,0.0,0.0003509806701913476,43.301719665527344,6.983366957982071
