method,method_label,eps,ref_real,ref_imag,est_real,est_imag
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.43447056,-0.27884093
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.24240474,-1.0212002
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.38904208,1.1049182
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.943891,-0.2790279
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.30012226,-1.0086919
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8892084,0.988362
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.91713256,0.9798328
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-1.0200433,0.7266856
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8518917,-0.9880568
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9147824,0.2846812
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.0067922,0.44168273
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.7320249,-0.9649515
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.39158362,1.14452
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.9168773,-1.084627
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.23759149,0.89975053
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.48403358,0.31851524
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.28512853,-0.9026952
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.3624336,0.4458472
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.30232584,-0.33194244
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.30943304,1.0063514
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.7815132,0.23279548
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.3490011,-0.8362003
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.23153953,-0.3539363
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.0664097,0.29913446
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.14428735,0.9902449
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.34269744,0.4247575
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.87082446,0.9601326
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.3064697,-0.97598374
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.47298464,0.8526325
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.2071888,-0.22130531
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.30165485,-0.98175234
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.825009,-0.29606542
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-1.0535092,0.8197107
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.15536027,0.3975393
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.8405579,0.9639727
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.2161037,0.22433844
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.75017285,-0.41540214
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.90659344,-1.0722744
Learned,Learned Basis,0.0,0.94868326,-0.94868326,1.000709,-0.9623205
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.37882718,0.25893268
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.8411188,0.85624784
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.4217252,-0.37607214
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.36371025,0.87297755
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.42316183,-0.9700913
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9458488,0.32554924
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.9555022,-1.074599
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.12668806,0.8756049
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.4144451,-0.2915642
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.9113452,0.3920712
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.92887414,0.2988504
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.1099812,0.3519489
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.7628787,0.963695
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.90549785,-0.9205781
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.32126743,0.91839194
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9463051,0.23968522
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.2275922,-0.31654885
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9421246,0.8966918
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.94561684,-1.0248547
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.39324573,-0.28007585
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.3665925,-1.0466435
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.91931987,-0.88141584
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.8212301,-0.38458768
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.1972679,0.7678115
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.25455642,0.21056679
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.94671553,0.88483506
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.9169004,0.90967566
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.9407073,-0.8478527
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.3230445,1.1195396
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.4947433,-0.32604733
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.85702,0.3460158
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8863474,0.7635317
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.23992305,0.16718867
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.865789,1.0215188
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.33480766,-0.25567758
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.8672918,-0.3683695
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.9391732,-0.8942595
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.39816082,-0.9568061
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.890739,-0.8929053
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.3401443,-0.98794353
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.33311936,-0.31312197
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.40762192,-0.285733
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9004719,-0.27124667
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.29113376,0.93731755
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8813171,1.0367723
Learned,Learned Basis,0.0,0.94868326,0.94868326,1.0743557,0.9444602
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.36909783,0.3378902
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.85685146,-1.0717912
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.86800075,0.016034935
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.16726544,-0.87730813
Learned,Learned Basis,0.0,0.94868326,0.31622776,1.039604,0.15542856
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.7707603,0.16291593
Learned,Learned Basis,0.0,0.94868326,0.31622776,1.0593638,0.26990432
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.28623283,0.42571324
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.23201331,1.0984694
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.33947796,-0.40541634
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.31903434,0.34542704
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8357499,0.32524547
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.18971565,0.46813387
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.4218095,0.4515529
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.32384312,0.94653636
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.95344615,0.24409805
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.95555437,-0.96829873
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.5052596,0.85640115
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.38941154,-0.34180477
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.27031967,0.8367182
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.30536255,0.26478797
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.8261086,0.36361435
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8539298,0.35188535
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.90095,0.9126003
Learned,Learned Basis,0.0,0.94868326,-0.94868326,1.0852015,-1.0816144
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.31031936,0.3125424
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.83279055,-0.8744271
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.8239039,-0.8879559
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.15845439,0.30555516
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.3323904,-0.30664986
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.73798585,-0.8325603
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.30445075,0.7984493
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.97021925,-0.39789465
Learned,Learned Basis,0.0,0.94868326,-0.31622776,1.0887648,-0.28247845
Learned,Learned Basis,0.0,0.94868326,0.94868326,1.0588046,0.91135955
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.9514665,-0.83252776
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.93184847,-0.9745557
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.79838616,-0.95008194
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.23963572,-0.38199195
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.0416763,0.1973248
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.7760414,-0.7910852
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.93942904,0.94166106
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.8701951,-1.0562991
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.45067403,0.92026734
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9099651,0.8503246
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.9860719,-0.15586707
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.7848736,-0.9931522
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.9956725,-1.0678178
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.219825,1.0229694
Learned,Learned Basis,0.0,0.94868326,-0.31622776,1.0475261,-0.31821126
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.77844125,0.4144705
Learned,Learned Basis,0.0,0.94868326,0.31622776,1.0763026,0.27979282
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.591302,-0.20689765
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.28059167,-1.0418743
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.26866883,-0.87730974
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.98929894,-0.24224395
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.342804,0.81108546
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.8737841,-0.9843519
Learned,Learned Basis,0.0,0.94868326,-0.31622776,1.0471762,-0.5938702
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.9668746,-0.9522838
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.24052165,-0.55023754
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.0597658,0.2786943
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.95771,0.87677205
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.31674635,-1.0046331
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.25104195,0.5052103
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.90269244,-0.47632527
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-1.0838759,-0.25036308
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.8719836,-0.2013615
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.31548786,1.0680716
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.96210825,0.71263313
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.8094774,-0.37595809
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.3085056,0.26181173
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.9339773,0.89841205
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8219619,0.20431356
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-1.0679781,-0.3341341
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.8066807,0.87346995
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9665385,0.8697266
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-1.148159,0.91433716
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.21717082,0.22777748
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.30286947,1.050689
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9464183,-0.19683482
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.21958897,-0.3640482
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.9436294,-0.8072256
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.24170023,0.18538374
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8378915,0.9615165
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.3386683,0.31888604
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.31926212,-0.17367592
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.6856909,-0.2242265
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.09063304,-1.1866866
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.23695382,1.0107272
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.28459972,-0.31473532
Learned,Learned Basis,0.0,0.94868326,-0.31622776,1.102885,-0.46392378
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.411274,0.47906423
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.23355976,-0.9003953
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.3263784,-0.29401612
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.12427759,0.92764324
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.213657,-0.8901069
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.7236378,-0.24680671
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.27233845,1.0165949
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.9427459,0.92833877
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.42483628,0.961207
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-1.0086725,1.0214121
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.20272106,0.98147833
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0048419,-0.87062556
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.9697919,-0.4685119
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.9150764,-0.9071362
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.93124056,0.06842183
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.35653132,0.81207836
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.8715539,-0.30693287
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-1.0113577,0.8480026
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.2859295,-0.84953415
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.89266336,-1.0280261
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.080978066,0.363821
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.31597227,0.2967533
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.2833922,0.4318288
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.7671193,-0.870682
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.5717671,-0.25958613
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.16900861,-0.86478645
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.3171946,-0.16424124
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.840291,-0.26723883
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.1191492,-0.2330112
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.32997847,-0.22087602
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.9063869,-0.9542832
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.2995252,-0.29818413
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.51147425,-1.1228638
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.3508377,1.1078014
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.86392254,0.9462507
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9932246,1.1038548
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8807762,0.8049464
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.42307663,-0.9683399
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.95795894,-0.39530003
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.26463804,-0.85898054
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9847021,-0.3234246
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.93842435,-0.9433019
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.4365887,0.97903615
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8792324,-1.0309495
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.9500296,0.22032565
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.21713108,-0.8927861
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.3652755,-0.96304166
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.25977618,0.5241957
Learned,Learned Basis,0.0,0.94868326,0.94868326,1.01679,0.9216168
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.93879265,0.36409238
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.7757187,0.21081877
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.96900296,0.8165694
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9200427,-0.332672
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.93391156,-0.26579973
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.29963806,0.9332526
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9375412,0.37260774
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.30865502,1.0922577
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.85685515,0.98292935
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.0187291,0.2254473
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.27842608,-0.18896984
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.9389472,-0.9252933
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8805479,0.36945176
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.27103257,-1.0640768
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.4426635,-0.90936035
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.90164334,-0.50938684
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.38882047,0.9713816
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.39068913,-0.8732095
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.9589794,-0.16179788
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.4014751,0.95510453
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.889657,-0.9180466
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.3075209,-0.27332333
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.83570534,-0.2834252
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0047157,-0.82822746
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.3507685,1.0635601
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.23722117,-0.2723575
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.28836054,-0.20785612
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.1171466,-0.8901142
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.7596693,0.8214225
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.31540948,0.89648753
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.94915897,0.94369924
Learned,Learned Basis,0.0,0.94868326,-0.31622776,1.1013163,-0.3191249
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.289116,-0.96131563
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.3579942,-0.9925295
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.99604195,-0.3228844
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.8666231,0.85610837
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.90430194,0.3998238
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.47197405,-0.23090357
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.9053997,0.87502784
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.28836763,0.4679088
Learned,Learned Basis,0.0,0.94868326,0.31622776,1.0767803,0.38424248
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.23417857,-0.85741895
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.37476453,0.8195525
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.2306509,0.17694661
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8529712,0.4789335
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.4044482,-0.346971
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0910311,-0.9927914
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.24963509,-0.34010524
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.99915624,-0.33346128
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.3264501,0.28467655
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.226165,0.9768032
Learned,Learned Basis,0.0,0.94868326,-0.94868326,1.0169973,-0.84641755
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.333587,0.8880693
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-1.017803,0.98828256
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.17573044,0.24352354
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.7626359,0.8099706
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0354958,-1.0316176
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.15839076,-0.48791578
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.46158096,1.0272571
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.25543734,0.29334855
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9229908,-0.26161516
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.1463331,0.89827013
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.37816292,-0.8482967
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.3224082,1.1425129
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8996258,0.9049085
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.15558779,-0.9945442
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.93151903,-0.77216035
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.25590244,-0.8525393
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.32669315,-0.35273862
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.0451194,0.28841344
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.22376415,1.0069741
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.24577759,1.0181798
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.29606298,0.18167888
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.9120136,0.8084925
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.28714868,0.16613793
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9302163,0.99233866
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.41190264,-0.3428218
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.32087573,0.9045522
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9700407,0.84319913
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.28197536,1.0008835
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.33490255,0.8999609
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.7379599,1.0599419
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.44673347,0.8457983
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.87606746,-0.85784
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8522928,-0.926868
Learned,Learned Basis,0.0,0.94868326,-0.94868326,1.0216414,-0.9860976
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.43900183,0.2962829
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.8696059,-0.90965706
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.40126157,0.27981693
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.39207855,0.9497945
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.7508942,0.21986118
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0437938,-0.9544919
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9377235,-0.39149547
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.92861223,0.37106615
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.25349075,-0.8700115
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.366083,-0.94307977
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8996907,-0.763066
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.2157832,-0.9002074
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.8215919,-0.96709627
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.844224,-0.9696208
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.8671259,-0.24018675
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8902402,0.9561056
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-1.0145944,-0.3798665
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.7563448,-0.81088257
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.26012397,0.9304423
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.74309754,0.4891672
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.81337035,0.37461936
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.8833208,0.17866385
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.93657774,-0.23796113
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.15532209,0.42931083
Learned,Learned Basis,0.0,0.94868326,-0.31622776,1.0581136,-0.27031842
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.8896916,-0.254874
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0294855,-1.1179532
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.96214837,-0.99135315
