method,method_label,papr_db
OFDM,Classical OFDM,6.553996
OFDM,Classical OFDM,5.994652
OFDM,Classical OFDM,6.0378857
OFDM,Classical OFDM,5.740346
OFDM,Classical OFDM,5.793268
OFDM,Classical OFDM,7.5497627
OFDM,Classical OFDM,8.328315
OFDM,Classical OFDM,6.904037
OFDM,Classical OFDM,6.4229097
OFDM,Classical OFDM,7.315673
OFDM,Classical OFDM,6.9848447
OFDM,Classical OFDM,4.6473255
OFDM,Classical OFDM,5.736537
OFDM,Classical OFDM,5.4889684
OFDM,Classical OFDM,7.6107655
OFDM,Classical OFDM,5.8515162
OFDM,Classical OFDM,5.631254
OFDM,Classical OFDM,8.030564
OFDM,Classical OFDM,7.4866385
OFDM,Classical OFDM,5.934145
OFDM,Classical OFDM,5.7902317
OFDM,Classical OFDM,8.418781
OFDM,Classical OFDM,7.864973
OFDM,Classical OFDM,7.0870404
OFDM,Classical OFDM,7.674984
OFDM,Classical OFDM,5.467041
OFDM,Classical OFDM,7.5607777
OFDM,Classical OFDM,5.2379637
OFDM,Classical OFDM,7.179019
OFDM,Classical OFDM,6.5067616
OFDM,Classical OFDM,7.808193
OFDM,Classical OFDM,6.985516
OFDM,Classical OFDM,6.4356894
Learned,Learned Basis,4.1176453
Learned,Learned Basis,6.880514
Learned,Learned Basis,4.997528
Learned,Learned Basis,5.391762
Learned,Learned Basis,5.303713
Learned,Learned Basis,4.7531505
Learned,Learned Basis,3.9641583
Learned,Learned Basis,5.9251394
Learned,Learned Basis,6.970959
Learned,Learned Basis,3.8862429
Learned,Learned Basis,6.114668
Learned,Learned Basis,5.6128283
Learned,Learned Basis,4.455376
Learned,Learned Basis,4.7889433
Learned,Learned Basis,5.3596997
Learned,Learned Basis,6.3018827
Learned,Learned Basis,5.666665
Learned,Learned Basis,4.9691277
Learned,Learned Basis,4.914221
Learned,Learned Basis,4.564554
Learned,Learned Basis,4.348043
Learned,Learned Basis,5.1148643
Learned,Learned Basis,4.905633
